2026-01-28T09:31:55.724377390Z I0128 09:31:55.712187       1 cmd.go:253] Using service-serving-cert provided certificates
2026-01-28T09:48:06.811364835Z I0128 09:48:06.811312       1 event.go:377] Event(v1.ObjectReference{Kind:"Deployment", Namespace:"openshift-etcd-operator", Name:"etcd-operator", UID:"d8417fba-73ea-4ead-a4e0-c7eb3496e113", APIVersion:"apps/v1", ResourceVersion:"", FieldPath:""}): type: 'Normal' reason: 'OperatorStatusChanged' Status for clusteroperator/etcd changed: Progressing message changed from "NodeInstallerProgressing: 2 nodes are at revision 7; 1 node is at revision 8" to "NodeInstallerProgressing: 1 node is at revision 7; 2 nodes are at revision 8",Available message changed from "StaticPodsAvailable: 3 nodes are active; 2 nodes are at revision 7; 1 node is at revision 8\nEtcdMembersAvailable: 2 of 3 members are available, ip-10-0-108-54.us-west-1.compute.internal is unhealthy" to "StaticPodsAvailable: 3 nodes are active; 1 node is at revision 7; 2 nodes are at revision 8\nEtcdMembersAvailable: 2 of 3 members are available, ip-10-0-108-54.us-west-1.compute.internal is unhealthy"
2026-01-28T09:48:07.575727515Z I0128 09:48:07.575661       1 request.go:752] "Waited before sending request" delay="2.19336076s" reason="client-side throttling, not priority and fairness" verb="GET" URL="https://172.30.0.1:443/api/v1/namespaces/openshift-etcd/pods/etcd-ip-10-0-108-54.us-west-1.compute.internal"
2026-01-28T09:48:08.185691018Z I0128 09:48:08.185632       1 etcdcertsignercontroller.go:274] skipping EtcdCertSignerController can't get current revision. Err=revision rollout in progress, can't establish current revision
2026-01-28T09:48:08.775986935Z I0128 09:48:08.775933       1 request.go:752] "Waited before sending request" delay="1.97087874s" reason="client-side throttling, not priority and fairness" verb="GET" URL="https://172.30.0.1:443/api/v1/namespaces/openshift-etcd/pods/etcd-ip-10-0-102-200.us-west-1.compute.internal"
2026-01-28T09:48:09.598434857Z I0128 09:48:09.598181       1 status_controller.go:230] clusteroperator/etcd diff {"status":{"conditions":[{"lastTransitionTime":"2026-01-28T09:36:29Z","message":"NodeControllerDegraded: All master nodes are ready\nEtcdMembersDegraded: 2 of 3 members are available, ip-10-0-108-54.us-west-1.compute.internal is unhealthy","reason":"AsExpected","status":"False","type":"Degraded"},{"lastTransitionTime":"2026-01-28T09:43:30Z","message":"NodeInstallerProgressing: 1 node is at revision 7; 2 nodes are at revision 8","reason":"NodeInstaller","status":"True","type":"Progressing"},{"lastTransitionTime":"2026-01-28T09:32:58Z","message":"StaticPodsAvailable: 3 nodes are active; 1 node is at revision 7; 2 nodes are at revision 8\nEtcdMembersAvailable: 2 of 3 members are available, ip-10-0-108-54.us-west-1.compute.internal is unhealthy","reason":"AsExpected","status":"True","type":"Available"},{"lastTransitionTime":"2026-01-28T09:30:35Z","message":"All is well","reason":"AsExpected","status":"True","type":"Upgradeable"},{"lastTransitionTime":"2026-01-28T09:30:34Z","reason":"NoData","status":"Unknown","type":"EvaluationConditionsDetected"}]}}
2026-01-28T09:48:09.599496470Z E0128 09:48:09.599472       1 base_controller.go:279] "Unhandled Error" err="DefragController reconciliation failed: cluster is unhealthy: 2 of 3 members are available, ip-10-0-108-54.us-west-1.compute.internal is unhealthy"
2026-01-28T09:48:09.612999951Z I0128 09:48:09.612934       1 event.go:377] Event(v1.ObjectReference{Kind:"Deployment", Namespace:"openshift-etcd-operator", Name:"etcd-operator", UID:"d8417fba-73ea-4ead-a4e0-c7eb3496e113", APIVersion:"apps/v1", ResourceVersion:"", FieldPath:""}): type: 'Normal' reason: 'OperatorStatusChanged' Status for clusteroperator/etcd changed: Degraded message changed from "NodeControllerDegraded: All master nodes are ready\nStaticPodsDegraded: pod/etcd-ip-10-0-108-54.us-west-1.compute.internal container \"etcd\" started at 2026-01-28 09:47:07 +0000 UTC is still not ready\nEtcdMembersDegraded: 2 of 3 members are available, ip-10-0-108-54.us-west-1.compute.internal is unhealthy" to "NodeControllerDegraded: All master nodes are ready\nEtcdMembersDegraded: 2 of 3 members are available, ip-10-0-108-54.us-west-1.compute.internal is unhealthy"
2026-01-28T09:48:09.975541481Z I0128 09:48:09.975484       1 request.go:752] "Waited before sending request" delay="1.995664638s" reason="client-side throttling, not priority and fairness" verb="GET" URL="https://172.30.0.1:443/api/v1/namespaces/openshift-etcd/services/etcd"
2026-01-28T09:48:10.975834438Z I0128 09:48:10.975774       1 request.go:752] "Waited before sending request" delay="1.379020131s" reason="client-side throttling, not priority and fairness" verb="GET" URL="https://172.30.0.1:443/api/v1/namespaces/openshift-etcd/pods/etcd-ip-10-0-102-200.us-west-1.compute.internal"
2026-01-28T09:48:12.176001555Z I0128 09:48:12.175947       1 request.go:752] "Waited before sending request" delay="1.996123311s" reason="client-side throttling, not priority and fairness" verb="GET" URL="https://172.30.0.1:443/api/v1/namespaces/openshift-etcd/secrets/etcd-all-certs"
2026-01-28T09:48:12.187236953Z I0128 09:48:12.187205       1 etcdcertsignercontroller.go:274] skipping EtcdCertSignerController can't get current revision. Err=revision rollout in progress, can't establish current revision
2026-01-28T09:48:13.375885087Z I0128 09:48:13.375796       1 request.go:752] "Waited before sending request" delay="1.38866375s" reason="client-side throttling, not priority and fairness" verb="GET" URL="https://172.30.0.1:443/api/v1/namespaces/openshift-etcd"
2026-01-28T09:48:14.575563510Z I0128 09:48:14.575502       1 request.go:752] "Waited before sending request" delay="1.39608168s" reason="client-side throttling, not priority and fairness" verb="GET" URL="https://172.30.0.1:443/api/v1/namespaces/openshift-etcd/pods/revision-pruner-8-ip-10-0-3-203.us-west-1.compute.internal"
2026-01-28T09:48:14.985147769Z I0128 09:48:14.985097       1 etcdcertsignercontroller.go:274] skipping EtcdCertSignerController can't get current revision. Err=revision rollout in progress, can't establish current revision
2026-01-28T09:48:15.980762173Z I0128 09:48:15.980718       1 installer_controller.go:562] node ip-10-0-3-203.us-west-1.compute.internal with revision 7 is the oldest and needs new revision 8
2026-01-28T09:48:15.980818946Z I0128 09:48:15.980767       1 installer_controller.go:570] "ip-10-0-3-203.us-west-1.compute.internal" moving to (v1.NodeStatus) {
2026-01-28T09:48:15.980818946Z  NodeName: (string) (len=40) "ip-10-0-3-203.us-west-1.compute.internal",
2026-01-28T09:48:15.980818946Z  CurrentRevision: (int32) 7,
2026-01-28T09:48:15.980818946Z  TargetRevision: (int32) 8,
2026-01-28T09:48:15.980818946Z  LastFailedRevision: (int32) 0,
2026-01-28T09:48:15.980818946Z  LastFailedTime: (*v1.Time)(<nil>),
2026-01-28T09:48:15.980818946Z  LastFailedReason: (string) "",
2026-01-28T09:48:15.980818946Z  LastFailedCount: (int) 0,
2026-01-28T09:48:15.980818946Z  LastFallbackCount: (int) 0,
2026-01-28T09:48:15.980818946Z  LastFailedRevisionErrors: ([]string) <nil>
2026-01-28T09:48:15.980818946Z }
2026-01-28T09:48:15.997769759Z I0128 09:48:15.997730       1 event.go:377] Event(v1.ObjectReference{Kind:"Deployment", Namespace:"openshift-etcd-operator", Name:"etcd-operator", UID:"d8417fba-73ea-4ead-a4e0-c7eb3496e113", APIVersion:"apps/v1", ResourceVersion:"", FieldPath:""}): type: 'Normal' reason: 'NodeTargetRevisionChanged' Updating node "ip-10-0-3-203.us-west-1.compute.internal" from revision 7 to 8 because node ip-10-0-3-203.us-west-1.compute.internal with revision 7 is the oldest
2026-01-28T09:48:15.999828211Z E0128 09:48:15.999799       1 base_controller.go:279] "Unhandled Error" err="DefragController reconciliation failed: cluster is unhealthy: 2 of 3 members are available, ip-10-0-108-54.us-west-1.compute.internal is unhealthy"
2026-01-28T09:48:17.175457058Z I0128 09:48:17.175392       1 request.go:752] "Waited before sending request" delay="1.17550172s" reason="client-side throttling, not priority and fairness" verb="GET" URL="https://172.30.0.1:443/api/v1/namespaces/openshift-etcd/configmaps/etcd-all-bundles"
2026-01-28T09:48:18.375458836Z I0128 09:48:18.375406       1 request.go:752] "Waited before sending request" delay="1.995140343s" reason="client-side throttling, not priority and fairness" verb="GET" URL="https://172.30.0.1:443/api/v1/namespaces/openshift-etcd/pods/etcd-ip-10-0-3-203.us-west-1.compute.internal"
2026-01-28T09:48:18.985902445Z I0128 09:48:18.985844       1 etcdcertsignercontroller.go:274] skipping EtcdCertSignerController can't get current revision. Err=revision rollout in progress, can't establish current revision
2026-01-28T09:48:19.375510321Z I0128 09:48:19.375458       1 request.go:752] "Waited before sending request" delay="1.594891057s" reason="client-side throttling, not priority and fairness" verb="POST" URL="https://172.30.0.1:443/api/v1/namespaces/openshift-etcd/pods"
2026-01-28T09:48:19.387702417Z I0128 09:48:19.387672       1 warnings.go:110] "Warning: metadata.name: this is used in the Pod's hostname, which can result in surprising behavior; a DNS label is recommended: [must not contain dots]"
2026-01-28T09:48:19.388085507Z I0128 09:48:19.388012       1 event.go:377] Event(v1.ObjectReference{Kind:"Deployment", Namespace:"openshift-etcd-operator", Name:"etcd-operator", UID:"d8417fba-73ea-4ead-a4e0-c7eb3496e113", APIVersion:"apps/v1", ResourceVersion:"", FieldPath:""}): type: 'Normal' reason: 'PodCreated' Created Pod/installer-8-ip-10-0-3-203.us-west-1.compute.internal -n openshift-etcd because it was missing
2026-01-28T09:48:20.575692729Z I0128 09:48:20.575640       1 request.go:752] "Waited before sending request" delay="1.189492066s" reason="client-side throttling, not priority and fairness" verb="GET" URL="https://172.30.0.1:443/api/v1/namespaces/openshift-etcd/pods?labelSelector=app%3Dinstaller"
2026-01-28T09:48:20.779406630Z I0128 09:48:20.779356       1 installer_controller.go:550] "ip-10-0-3-203.us-west-1.compute.internal" is in transition to 8, but has not made progress because installer is not finished, but in Running phase
2026-01-28T09:48:21.775360051Z I0128 09:48:21.775302       1 request.go:752] "Waited before sending request" delay="1.193157858s" reason="client-side throttling, not priority and fairness" verb="GET" URL="https://172.30.0.1:443/api/v1/namespaces/openshift-etcd/pods?labelSelector=app%3Dinstaller"
2026-01-28T09:48:22.780545311Z I0128 09:48:22.780448       1 installer_controller.go:550] "ip-10-0-3-203.us-west-1.compute.internal" is in transition to 8, but has not made progress because installer is not finished, but in Running phase
2026-01-28T09:48:51.648402641Z I0128 09:48:51.648340       1 installer_controller.go:550] "ip-10-0-3-203.us-west-1.compute.internal" is in transition to 8, but has not made progress because installer is not finished, but in Running phase
2026-01-28T09:48:54.432937367Z I0128 09:48:54.432889       1 installer_controller.go:550] "ip-10-0-3-203.us-west-1.compute.internal" is in transition to 8, but has not made progress because waiting for static pod of revision 8, found 7
2026-01-28T09:48:55.637123105Z I0128 09:48:55.637082       1 etcdcertsignercontroller.go:274] skipping EtcdCertSignerController can't get current revision. Err=revision rollout in progress, can't establish current revision
2026-01-28T09:49:01.562999297Z I0128 09:49:01.562959       1 etcdcertsignercontroller.go:274] skipping EtcdCertSignerController can't get current revision. Err=revision rollout in progress, can't establish current revision
2026-01-28T09:49:05.583297245Z I0128 09:49:05.583248       1 installer_controller.go:550] "ip-10-0-3-203.us-west-1.compute.internal" is in transition to 8, but has not made progress because waiting for static pod of revision 8, found 7
2026-01-28T09:49:06.387983245Z I0128 09:49:06.387936       1 etcdcertsignercontroller.go:274] skipping EtcdCertSignerController can't get current revision. Err=revision rollout in progress, can't establish current revision
2026-01-28T09:49:21.631948074Z E0128 09:49:21.631884       1 health.go:120] health check for member (ip-10-0-3-203.us-west-1.compute.internal) failed: err(context deadline exceeded)
2026-01-28T09:49:21.632109902Z W0128 09:49:21.632083       1 etcdcli.go:356] UnhealthyEtcdMember found: [ip-10-0-3-203.us-west-1.compute.internal]
2026-01-28T09:49:30.545793298Z E0128 09:49:30.545732       1 health.go:120] health check for member (ip-10-0-3-203.us-west-1.compute.internal) failed: err(context deadline exceeded)
2026-01-28T09:49:30.545993728Z E0128 09:49:30.545965       1 etcdmemberscontroller.go:81] Unhealthy etcd member found: ip-10-0-3-203.us-west-1.compute.internal, took=29.994826625s, err=health check failed: context deadline exceeded
2026-01-28T09:49:30.565962937Z E0128 09:49:30.565918       1 base_controller.go:279] "Unhandled Error" err="DefragController reconciliation failed: cluster is unhealthy: 2 of 3 members are available, ip-10-0-3-203.us-west-1.compute.internal is unhealthy"
2026-01-28T09:49:30.569426939Z I0128 09:49:30.569401       1 status_controller.go:230] clusteroperator/etcd diff {"status":{"conditions":[{"lastTransitionTime":"2026-01-28T09:36:29Z","message":"NodeControllerDegraded: All master nodes are ready\nEtcdMembersDegraded: 2 of 3 members are available, ip-10-0-3-203.us-west-1.compute.internal is unhealthy","reason":"AsExpected","status":"False","type":"Degraded"},{"lastTransitionTime":"2026-01-28T09:43:30Z","message":"NodeInstallerProgressing: 1 node is at revision 7; 2 nodes are at revision 8","reason":"NodeInstaller","status":"True","type":"Progressing"},{"lastTransitionTime":"2026-01-28T09:32:58Z","message":"StaticPodsAvailable: 3 nodes are active; 1 node is at revision 7; 2 nodes are at revision 8\nEtcdMembersAvailable: 2 of 3 members are available, ip-10-0-108-54.us-west-1.compute.internal is unhealthy","reason":"AsExpected","status":"True","type":"Available"},{"lastTransitionTime":"2026-01-28T09:30:35Z","message":"All is well","reason":"AsExpected","status":"True","type":"Upgradeable"},{"lastTransitionTime":"2026-01-28T09:30:34Z","reason":"NoData","status":"Unknown","type":"EvaluationConditionsDetected"}]}}
2026-01-28T09:49:30.586750218Z I0128 09:49:30.581558       1 event.go:377] Event(v1.ObjectReference{Kind:"Deployment", Namespace:"openshift-etcd-operator", Name:"etcd-operator", UID:"d8417fba-73ea-4ead-a4e0-c7eb3496e113", APIVersion:"apps/v1", ResourceVersion:"", FieldPath:""}): type: 'Normal' reason: 'OperatorStatusChanged' Status for clusteroperator/etcd changed: Degraded message changed from "NodeControllerDegraded: All master nodes are ready\nEtcdMembersDegraded: 2 of 3 members are available, ip-10-0-108-54.us-west-1.compute.internal is unhealthy" to "NodeControllerDegraded: All master nodes are ready\nEtcdMembersDegraded: 2 of 3 members are available, ip-10-0-3-203.us-west-1.compute.internal is unhealthy"
2026-01-28T09:49:30.587897275Z I0128 09:49:30.587353       1 etcdcertsignercontroller.go:274] skipping EtcdCertSignerController can't get current revision. Err=revision rollout in progress, can't establish current revision
2026-01-28T09:49:30.603891597Z E0128 09:49:30.603854       1 base_controller.go:279] "Unhandled Error" err="DefragController reconciliation failed: cluster is unhealthy: 2 of 3 members are available, ip-10-0-3-203.us-west-1.compute.internal is unhealthy"
2026-01-28T09:49:30.605476466Z I0128 09:49:30.605404       1 status_controller.go:230] clusteroperator/etcd diff {"status":{"conditions":[{"lastTransitionTime":"2026-01-28T09:36:29Z","message":"NodeControllerDegraded: All master nodes are ready\nEtcdMembersDegraded: 2 of 3 members are available, ip-10-0-3-203.us-west-1.compute.internal is unhealthy","reason":"AsExpected","status":"False","type":"Degraded"},{"lastTransitionTime":"2026-01-28T09:43:30Z","message":"NodeInstallerProgressing: 1 node is at revision 7; 2 nodes are at revision 8","reason":"NodeInstaller","status":"True","type":"Progressing"},{"lastTransitionTime":"2026-01-28T09:32:58Z","message":"StaticPodsAvailable: 3 nodes are active; 1 node is at revision 7; 2 nodes are at revision 8\nEtcdMembersAvailable: 2 of 3 members are available, ip-10-0-3-203.us-west-1.compute.internal is unhealthy","reason":"AsExpected","status":"True","type":"Available"},{"lastTransitionTime":"2026-01-28T09:30:35Z","message":"All is well","reason":"AsExpected","status":"True","type":"Upgradeable"},{"lastTransitionTime":"2026-01-28T09:30:34Z","reason":"NoData","status":"Unknown","type":"EvaluationConditionsDetected"}]}}
2026-01-28T09:49:30.627522149Z I0128 09:49:30.627469       1 event.go:377] Event(v1.ObjectReference{Kind:"Deployment", Namespace:"openshift-etcd-operator", Name:"etcd-operator", UID:"d8417fba-73ea-4ead-a4e0-c7eb3496e113", APIVersion:"apps/v1", ResourceVersion:"", FieldPath:""}): type: 'Normal' reason: 'OperatorStatusChanged' Status for clusteroperator/etcd changed: Available message changed from "StaticPodsAvailable: 3 nodes are active; 1 node is at revision 7; 2 nodes are at revision 8\nEtcdMembersAvailable: 2 of 3 members are available, ip-10-0-108-54.us-west-1.compute.internal is unhealthy" to "StaticPodsAvailable: 3 nodes are active; 1 node is at revision 7; 2 nodes are at revision 8\nEtcdMembersAvailable: 2 of 3 members are available, ip-10-0-3-203.us-west-1.compute.internal is unhealthy"
2026-01-28T09:49:31.763569110Z I0128 09:49:31.763523       1 request.go:752] "Waited before sending request" delay="1.185628859s" reason="client-side throttling, not priority and fairness" verb="GET" URL="https://172.30.0.1:443/api/v1/namespaces/openshift-etcd/pods/etcd-ip-10-0-3-203.us-west-1.compute.internal"
2026-01-28T09:49:32.763787590Z I0128 09:49:32.763744       1 request.go:752] "Waited before sending request" delay="1.795048947s" reason="client-side throttling, not priority and fairness" verb="GET" URL="https://172.30.0.1:443/api/v1/namespaces/openshift-etcd/configmaps/etcd-endpoints"
2026-01-28T09:49:33.763951476Z I0128 09:49:33.763900       1 request.go:752] "Waited before sending request" delay="1.797357632s" reason="client-side throttling, not priority and fairness" verb="GET" URL="https://172.30.0.1:443/api/v1/namespaces/openshift-etcd/pods/installer-8-ip-10-0-3-203.us-west-1.compute.internal"
2026-01-28T09:49:34.371390516Z I0128 09:49:34.371347       1 etcdcertsignercontroller.go:274] skipping EtcdCertSignerController can't get current revision. Err=revision rollout in progress, can't establish current revision
2026-01-28T09:49:34.963599181Z I0128 09:49:34.963547       1 request.go:752] "Waited before sending request" delay="1.59657225s" reason="client-side throttling, not priority and fairness" verb="GET" URL="https://172.30.0.1:443/api/v1/namespaces/openshift-etcd/configmaps/etcd-pod"
2026-01-28T09:49:35.366331623Z I0128 09:49:35.366269       1 installer_controller.go:550] "ip-10-0-3-203.us-west-1.compute.internal" is in transition to 8, but has not made progress because static pod is pending
2026-01-28T09:49:35.964066392Z I0128 09:49:35.963978       1 request.go:752] "Waited before sending request" delay="1.396447769s" reason="client-side throttling, not priority and fairness" verb="GET" URL="https://172.30.0.1:443/api/v1/namespaces/openshift-etcd/pods/revision-pruner-8-ip-10-0-3-203.us-west-1.compute.internal"
2026-01-28T09:49:36.633870513Z I0128 09:49:36.633822       1 warnings.go:110] "Warning: v1 Endpoints is deprecated in v1.33+; use discovery.k8s.io/v1 EndpointSlice"
2026-01-28T09:49:37.163173720Z I0128 09:49:37.163124       1 request.go:752] "Waited before sending request" delay="1.396825628s" reason="client-side throttling, not priority and fairness" verb="GET" URL="https://172.30.0.1:443/api/v1/namespaces/openshift-etcd/pods/etcd-guard-ip-10-0-108-54.us-west-1.compute.internal"
2026-01-28T09:49:38.163921995Z I0128 09:49:38.163869       1 request.go:752] "Waited before sending request" delay="1.39766284s" reason="client-side throttling, not priority and fairness" verb="GET" URL="https://172.30.0.1:443/api/v1/namespaces/openshift-etcd/pods/installer-8-ip-10-0-3-203.us-west-1.compute.internal"
2026-01-28T09:49:38.970171880Z I0128 09:49:38.970129       1 etcdcertsignercontroller.go:274] skipping EtcdCertSignerController can't get current revision. Err=revision rollout in progress, can't establish current revision
2026-01-28T09:49:39.363117478Z I0128 09:49:39.363056       1 request.go:752] "Waited before sending request" delay="1.395878351s" reason="client-side throttling, not priority and fairness" verb="GET" URL="https://172.30.0.1:443/api/v1/namespaces/openshift-etcd/pods/etcd-ip-10-0-108-54.us-west-1.compute.internal"
2026-01-28T09:49:39.566733291Z I0128 09:49:39.566675       1 installer_controller.go:550] "ip-10-0-3-203.us-west-1.compute.internal" is in transition to 8, but has not made progress because static pod is pending
2026-01-28T09:49:41.167369012Z I0128 09:49:41.166571       1 installer_controller.go:550] "ip-10-0-3-203.us-west-1.compute.internal" is in transition to 8, but has not made progress because static pod is pending
2026-01-28T09:49:46.475734872Z I0128 09:49:46.475650       1 etcdcertsignercontroller.go:274] skipping EtcdCertSignerController can't get current revision. Err=revision rollout in progress, can't establish current revision
2026-01-28T09:49:51.638735178Z E0128 09:49:51.638665       1 health.go:120] health check for member (ip-10-0-3-203.us-west-1.compute.internal) failed: err(context deadline exceeded)
2026-01-28T09:49:51.638934018Z W0128 09:49:51.638908       1 etcdcli.go:356] UnhealthyEtcdMember found: [ip-10-0-3-203.us-west-1.compute.internal]
2026-01-28T09:50:00.543748813Z E0128 09:50:00.543698       1 etcdmemberscontroller.go:81] Unhealthy etcd member found: ip-10-0-3-203.us-west-1.compute.internal, took=29.994826625s, err=health check failed: context deadline exceeded
2026-01-28T09:50:00.574712607Z I0128 09:50:00.574662       1 event.go:377] Event(v1.ObjectReference{Kind:"Deployment", Namespace:"openshift-etcd-operator", Name:"etcd-operator", UID:"d8417fba-73ea-4ead-a4e0-c7eb3496e113", APIVersion:"apps/v1", ResourceVersion:"", FieldPath:""}): type: 'Warning' reason: 'EtcdLeaderChangeMetrics' Detected leader change increase of 2.2222222222222223 over 5 minutes on "AWS"; disk metrics are: etcd-ip-10-0-102-200.us-west-1.compute.internal=0.003994,etcd-ip-10-0-108-54.us-west-1.compute.internal=0.008474,etcd-ip-10-0-3-203.us-west-1.compute.internal=0.134613. Most often this is as a result of inadequate storage or sometimes due to networking issues.
2026-01-28T09:50:01.560489576Z I0128 09:50:01.560441       1 etcdcertsignercontroller.go:274] skipping EtcdCertSignerController can't get current revision. Err=revision rollout in progress, can't establish current revision
2026-01-28T09:50:21.644895694Z E0128 09:50:21.644837       1 health.go:120] health check for member (ip-10-0-3-203.us-west-1.compute.internal) failed: err(context deadline exceeded)
2026-01-28T09:50:21.645055682Z W0128 09:50:21.645034       1 etcdcli.go:356] UnhealthyEtcdMember found: [ip-10-0-3-203.us-west-1.compute.internal]
2026-01-28T09:50:29.244797439Z I0128 09:50:29.244759       1 reflector.go:430] "Caches populated" type="*v1.APIServer" reflector="k8s.io/client-go@v0.33.2/tools/cache/reflector.go:285"
2026-01-28T09:50:29.901490707Z I0128 09:50:29.901447       1 reflector.go:430] "Caches populated" type="*v1.Network" reflector="k8s.io/client-go@v0.33.2/tools/cache/reflector.go:285"
2026-01-28T09:50:29.983447562Z I0128 09:50:29.983413       1 reflector.go:430] "Caches populated" type="*v1beta1.Machine" reflector="k8s.io/client-go@v0.33.2/tools/cache/reflector.go:285"
2026-01-28T09:50:43.876210690Z I0128 09:50:43.876159       1 status_controller.go:230] clusteroperator/etcd diff {"status":{"conditions":[{"lastTransitionTime":"2026-01-28T09:50:43Z","message":"EtcdMembersDegraded: 2 of 3 members are available, ip-10-0-3-203.us-west-1.compute.internal is unhealthy","reason":"EtcdMembers_UnhealthyMembers","status":"True","type":"Degraded"},{"lastTransitionTime":"2026-01-28T09:43:30Z","message":"NodeInstallerProgressing: 1 node is at revision 7; 2 nodes are at revision 8","reason":"NodeInstaller","status":"True","type":"Progressing"},{"lastTransitionTime":"2026-01-28T09:32:58Z","message":"StaticPodsAvailable: 3 nodes are active; 1 node is at revision 7; 2 nodes are at revision 8\nEtcdMembersAvailable: 2 of 3 members are available, ip-10-0-3-203.us-west-1.compute.internal is unhealthy","reason":"AsExpected","status":"True","type":"Available"},{"lastTransitionTime":"2026-01-28T09:30:35Z","message":"All is well","reason":"AsExpected","status":"True","type":"Upgradeable"},{"lastTransitionTime":"2026-01-28T09:30:34Z","reason":"NoData","status":"Unknown","type":"EvaluationConditionsDetected"}]}}
2026-01-28T09:50:43.892808834Z I0128 09:50:43.892747       1 event.go:377] Event(v1.ObjectReference{Kind:"Deployment", Namespace:"openshift-etcd-operator", Name:"etcd-operator", UID:"d8417fba-73ea-4ead-a4e0-c7eb3496e113", APIVersion:"apps/v1", ResourceVersion:"", FieldPath:""}): type: 'Normal' reason: 'OperatorStatusChanged' Status for clusteroperator/etcd changed: Degraded changed from False to True ("EtcdMembersDegraded: 2 of 3 members are available, ip-10-0-3-203.us-west-1.compute.internal is unhealthy")
2026-01-28T09:50:51.120297918Z I0128 09:50:51.120209       1 defragcontroller.go:302] etcd member "ip-10-0-108-54.us-west-1.compute.internal" backend store fragmented: 37.70 %, dbSize: 92618752
2026-01-28T09:50:51.120297918Z I0128 09:50:51.120259       1 defragcontroller.go:302] etcd member "ip-10-0-3-203.us-west-1.compute.internal" backend store fragmented: 37.63 %, dbSize: 92479488
2026-01-28T09:50:51.120297918Z I0128 09:50:51.120267       1 defragcontroller.go:302] etcd member "ip-10-0-102-200.us-west-1.compute.internal" backend store fragmented: 37.73 %, dbSize: 92585984
2026-01-28T09:50:52.211324962Z I0128 09:50:52.211270       1 request.go:752] "Waited before sending request" delay="1.156343278s" reason="client-side throttling, not priority and fairness" verb="GET" URL="https://172.30.0.1:443/api/v1/namespaces/openshift-etcd"
2026-01-28T09:50:53.213887015Z I0128 09:50:53.213850       1 installer_controller.go:540] "ip-10-0-3-203.us-west-1.compute.internal" moving to (v1.NodeStatus) {
2026-01-28T09:50:53.213887015Z  NodeName: (string) (len=40) "ip-10-0-3-203.us-west-1.compute.internal",
2026-01-28T09:50:53.213887015Z  CurrentRevision: (int32) 8,
2026-01-28T09:50:53.213887015Z  TargetRevision: (int32) 0,
2026-01-28T09:50:53.213887015Z  LastFailedRevision: (int32) 0,
2026-01-28T09:50:53.213887015Z  LastFailedTime: (*v1.Time)(<nil>),
2026-01-28T09:50:53.213887015Z  LastFailedReason: (string) "",
2026-01-28T09:50:53.213887015Z  LastFailedCount: (int) 0,
2026-01-28T09:50:53.213887015Z  LastFallbackCount: (int) 0,
2026-01-28T09:50:53.213887015Z  LastFailedRevisionErrors: ([]string) <nil>
2026-01-28T09:50:53.213887015Z }
2026-01-28T09:50:53.213887015Z  because static pod is ready
2026-01-28T09:50:53.231377102Z I0128 09:50:53.231325       1 event.go:377] Event(v1.ObjectReference{Kind:"Deployment", Namespace:"openshift-etcd-operator", Name:"etcd-operator", UID:"d8417fba-73ea-4ead-a4e0-c7eb3496e113", APIVersion:"apps/v1", ResourceVersion:"", FieldPath:""}): type: 'Normal' reason: 'NodeCurrentRevisionChanged' Updated node "ip-10-0-3-203.us-west-1.compute.internal" from revision 7 to 8 because static pod is ready
2026-01-28T09:50:53.234586790Z I0128 09:50:53.234556       1 status_controller.go:230] clusteroperator/etcd diff {"status":{"conditions":[{"lastTransitionTime":"2026-01-28T09:50:43Z","message":"EtcdMembersDegraded: 2 of 3 members are available, ip-10-0-3-203.us-west-1.compute.internal is unhealthy","reason":"EtcdMembers_UnhealthyMembers","status":"True","type":"Degraded"},{"lastTransitionTime":"2026-01-28T09:50:53Z","message":"NodeInstallerProgressing: 3 nodes are at revision 8\nEtcdMembersProgressing: No unstarted etcd members found","reason":"AsExpected","status":"False","type":"Progressing"},{"lastTransitionTime":"2026-01-28T09:32:58Z","message":"StaticPodsAvailable: 3 nodes are active; 3 nodes are at revision 8\nEtcdMembersAvailable: 2 of 3 members are available, ip-10-0-3-203.us-west-1.compute.internal is unhealthy","reason":"AsExpected","status":"True","type":"Available"},{"lastTransitionTime":"2026-01-28T09:30:35Z","message":"All is well","reason":"AsExpected","status":"True","type":"Upgradeable"},{"lastTransitionTime":"2026-01-28T09:30:34Z","reason":"NoData","status":"Unknown","type":"EvaluationConditionsDetected"}]}}
2026-01-28T09:50:53.251202103Z I0128 09:50:53.251126       1 event.go:377] Event(v1.ObjectReference{Kind:"Deployment", Namespace:"openshift-etcd-operator", Name:"etcd-operator", UID:"d8417fba-73ea-4ead-a4e0-c7eb3496e113", APIVersion:"apps/v1", ResourceVersion:"", FieldPath:""}): type: 'Normal' reason: 'OperatorStatusChanged' Status for clusteroperator/etcd changed: Progressing changed from True to False ("NodeInstallerProgressing: 3 nodes are at revision 8\nEtcdMembersProgressing: No unstarted etcd members found"),Available message changed from "StaticPodsAvailable: 3 nodes are active; 1 node is at revision 7; 2 nodes are at revision 8\nEtcdMembersAvailable: 2 of 3 members are available, ip-10-0-3-203.us-west-1.compute.internal is unhealthy" to "StaticPodsAvailable: 3 nodes are active; 3 nodes are at revision 8\nEtcdMembersAvailable: 2 of 3 members are available, ip-10-0-3-203.us-west-1.compute.internal is unhealthy"
