2026-01-28T09:32:40.546841693Z I0128 09:32:40.546700       1 start.go:21] ClusterVersionOperator v1.0.0-1471-gbe040334-dirty
2026-01-28T10:19:39.084531940Z I0128 10:19:39.084524       1 metrics.go:637] skipping metrics for csi-snapshot-controller ClusterOperator condition EvaluationConditionsDetected=Unknown (neither True nor False)
2026-01-28T10:19:39.084549990Z I0128 10:19:39.084541       1 metrics.go:637] skipping metrics for authentication ClusterOperator condition EvaluationConditionsDetected=Unknown (neither True nor False)
2026-01-28T10:19:39.084585212Z I0128 10:19:39.084565       1 metrics.go:637] skipping metrics for service-ca ClusterOperator condition EvaluationConditionsDetected=Unknown (neither True nor False)
2026-01-28T10:19:39.084628774Z I0128 10:19:39.084618       1 metrics.go:637] skipping metrics for olm ClusterOperator condition EvaluationConditionsDetected=Unknown (neither True nor False)
2026-01-28T10:19:39.084674727Z I0128 10:19:39.084654       1 metrics.go:637] skipping metrics for kube-storage-version-migrator ClusterOperator condition EvaluationConditionsDetected=Unknown (neither True nor False)
2026-01-28T10:19:39.084699618Z I0128 10:19:39.084678       1 metrics.go:637] skipping metrics for console ClusterOperator condition EvaluationConditionsDetected=Unknown (neither True nor False)
2026-01-28T10:19:39.084699618Z I0128 10:19:39.084696       1 metrics.go:622] ClusterOperator openshift-controller-manager is not setting the 'operator' version
2026-01-28T10:19:44.489179639Z I0128 10:19:44.489131       1 cvo.go:716] Started syncing cluster version "openshift-cluster-version/version", spec changes, status, and payload
2026-01-28T10:19:44.489274884Z I0128 10:19:44.489230       1 cvo.go:756] Desired version from operator is v1.Update{Architecture:"", Version:"4.20.0-0-2026-01-28-090915-test-ci-ln-vjb5l1t-latest", Image:"registry.build11.ci.openshift.org/ci-ln-vjb5l1t/release@sha256:abca08ba97983e78c8649ce5d64a307c1230da2d1129412f02e559fc41ecf4bd", Force:false}
2026-01-28T10:19:44.489312556Z I0128 10:19:44.489287       1 sync_worker.go:500] Update work is equal to current target; no change required
2026-01-28T10:19:44.489364929Z I0128 10:19:44.489296       1 status.go:185] Synchronizing status errs=field.ErrorList(nil) status=&cvo.SyncWorkerStatus{Generation:2, Failure:(*payload.UpdateError)(0xc004346c60), Done:952, Total:959, Completed:0, Reconciling:false, Initial:true, VersionHash:"XA8FPdl66lk=", Architecture:"amd64", LastProgress:time.Date(1, time.January, 1, 0, 0, 0, 0, time.UTC), Actual:v1.Release{Architecture:"", Version:"4.20.0-0-2026-01-28-090915-test-ci-ln-vjb5l1t-latest", Image:"registry.build11.ci.openshift.org/ci-ln-vjb5l1t/release@sha256:abca08ba97983e78c8649ce5d64a307c1230da2d1129412f02e559fc41ecf4bd", URL:"", Channels:[]string(nil)}, Verified:false, loadPayloadStatus:cvo.LoadPayloadStatus{Step:"PayloadLoaded", Message:"Payload loaded version=\"4.20.0-0-2026-01-28-090915-test-ci-ln-vjb5l1t-latest\" image=\"registry.build11.ci.openshift.org/ci-ln-vjb5l1t/release@sha256:abca08ba97983e78c8649ce5d64a307c1230da2d1129412f02e559fc41ecf4bd\" architecture=\"amd64\"", AcceptedRisks:"", Failure:error(nil), Update:v1.Update{Architecture:"", Version:"4.20.0-0-2026-01-28-090915-test-ci-ln-vjb5l1t-latest", Image:"registry.build11.ci.openshift.org/ci-ln-vjb5l1t/release@sha256:abca08ba97983e78c8649ce5d64a307c1230da2d1129412f02e559fc41ecf4bd", Force:false}, Verified:false, Local:true, LastTransitionTime:time.Time{wall:0xc256943bdced0045, ext:438951396456, loc:(*time.Location)(0x4126cc0)}}, CapabilitiesStatus:cvo.CapabilityStatus{Status:v1.ClusterVersionCapabilitiesStatus{EnabledCapabilities:[]v1.ClusterVersionCapability{"Build", "CSISnapshot", "CloudControllerManager", "CloudCredential", "Console", "DeploymentConfig", "ImageRegistry", "Ingress", "Insights", "MachineAPI", "NodeTuning", "OperatorLifecycleManager", "OperatorLifecycleManagerV1", "Storage", "baremetal", "marketplace", "openshift-samples"}, KnownCapabilities:[]v1.ClusterVersionCapability{"Build", "CSISnapshot", "CloudControllerManager", "CloudCredential", "Console", "DeploymentConfig", "ImageRegistry", "Ingress", "Insights", "MachineAPI", "NodeTuning", "OperatorLifecycleManager", "OperatorLifecycleManagerV1", "Storage", "baremetal", "marketplace", "openshift-samples"}}, ImplicitlyEnabledCaps:[]v1.ClusterVersionCapability(nil)}}
2026-01-28T10:19:44.489439952Z I0128 10:19:44.489388       1 status.go:100] merge into existing history completed=false desired=v1.Release{Architecture:"", Version:"4.20.0-0-2026-01-28-090915-test-ci-ln-vjb5l1t-latest", Image:"registry.build11.ci.openshift.org/ci-ln-vjb5l1t/release@sha256:abca08ba97983e78c8649ce5d64a307c1230da2d1129412f02e559fc41ecf4bd", URL:"", Channels:[]string(nil)} last=&v1.UpdateHistory{State:"Partial", StartedTime:time.Date(2026, time.January, 28, 9, 25, 40, 0, time.Local), CompletionTime:<nil>, Version:"4.20.0-0-2026-01-28-090915-test-ci-ln-vjb5l1t-latest", Image:"registry.build11.ci.openshift.org/ci-ln-vjb5l1t/release@sha256:abca08ba97983e78c8649ce5d64a307c1230da2d1129412f02e559fc41ecf4bd", Verified:false, AcceptedRisks:""}
2026-01-28T10:19:44.489508786Z I0128 10:19:44.489490       1 cvo.go:718] Finished syncing cluster version "openshift-cluster-version/version" (371.819µs)
2026-01-28T10:19:59.493212820Z I0128 10:19:59.493151       1 cvo.go:716] Started syncing cluster version "openshift-cluster-version/version", spec changes, status, and payload
2026-01-28T10:19:59.493268893Z I0128 10:19:59.493200       1 cvo.go:756] Desired version from operator is v1.Update{Architecture:"", Version:"4.20.0-0-2026-01-28-090915-test-ci-ln-vjb5l1t-latest", Image:"registry.build11.ci.openshift.org/ci-ln-vjb5l1t/release@sha256:abca08ba97983e78c8649ce5d64a307c1230da2d1129412f02e559fc41ecf4bd", Force:false}
2026-01-28T10:19:59.493268893Z I0128 10:19:59.493253       1 sync_worker.go:500] Update work is equal to current target; no change required
2026-01-28T10:19:59.493350067Z I0128 10:19:59.493264       1 status.go:185] Synchronizing status errs=field.ErrorList(nil) status=&cvo.SyncWorkerStatus{Generation:2, Failure:(*payload.UpdateError)(0xc004346c60), Done:952, Total:959, Completed:0, Reconciling:false, Initial:true, VersionHash:"XA8FPdl66lk=", Architecture:"amd64", LastProgress:time.Date(1, time.January, 1, 0, 0, 0, 0, time.UTC), Actual:v1.Release{Architecture:"", Version:"4.20.0-0-2026-01-28-090915-test-ci-ln-vjb5l1t-latest", Image:"registry.build11.ci.openshift.org/ci-ln-vjb5l1t/release@sha256:abca08ba97983e78c8649ce5d64a307c1230da2d1129412f02e559fc41ecf4bd", URL:"", Channels:[]string(nil)}, Verified:false, loadPayloadStatus:cvo.LoadPayloadStatus{Step:"PayloadLoaded", Message:"Payload loaded version=\"4.20.0-0-2026-01-28-090915-test-ci-ln-vjb5l1t-latest\" image=\"registry.build11.ci.openshift.org/ci-ln-vjb5l1t/release@sha256:abca08ba97983e78c8649ce5d64a307c1230da2d1129412f02e559fc41ecf4bd\" architecture=\"amd64\"", AcceptedRisks:"", Failure:error(nil), Update:v1.Update{Architecture:"", Version:"4.20.0-0-2026-01-28-090915-test-ci-ln-vjb5l1t-latest", Image:"registry.build11.ci.openshift.org/ci-ln-vjb5l1t/release@sha256:abca08ba97983e78c8649ce5d64a307c1230da2d1129412f02e559fc41ecf4bd", Force:false}, Verified:false, Local:true, LastTransitionTime:time.Time{wall:0xc256943bdced0045, ext:438951396456, loc:(*time.Location)(0x4126cc0)}}, CapabilitiesStatus:cvo.CapabilityStatus{Status:v1.ClusterVersionCapabilitiesStatus{EnabledCapabilities:[]v1.ClusterVersionCapability{"Build", "CSISnapshot", "CloudControllerManager", "CloudCredential", "Console", "DeploymentConfig", "ImageRegistry", "Ingress", "Insights", "MachineAPI", "NodeTuning", "OperatorLifecycleManager", "OperatorLifecycleManagerV1", "Storage", "baremetal", "marketplace", "openshift-samples"}, KnownCapabilities:[]v1.ClusterVersionCapability{"Build", "CSISnapshot", "CloudControllerManager", "CloudCredential", "Console", "DeploymentConfig", "ImageRegistry", "Ingress", "Insights", "MachineAPI", "NodeTuning", "OperatorLifecycleManager", "OperatorLifecycleManagerV1", "Storage", "baremetal", "marketplace", "openshift-samples"}}, ImplicitlyEnabledCaps:[]v1.ClusterVersionCapability(nil)}}
2026-01-28T10:19:59.493420920Z I0128 10:19:59.493374       1 status.go:100] merge into existing history completed=false desired=v1.Release{Architecture:"", Version:"4.20.0-0-2026-01-28-090915-test-ci-ln-vjb5l1t-latest", Image:"registry.build11.ci.openshift.org/ci-ln-vjb5l1t/release@sha256:abca08ba97983e78c8649ce5d64a307c1230da2d1129412f02e559fc41ecf4bd", URL:"", Channels:[]string(nil)} last=&v1.UpdateHistory{State:"Partial", StartedTime:time.Date(2026, time.January, 28, 9, 25, 40, 0, time.Local), CompletionTime:<nil>, Version:"4.20.0-0-2026-01-28-090915-test-ci-ln-vjb5l1t-latest", Image:"registry.build11.ci.openshift.org/ci-ln-vjb5l1t/release@sha256:abca08ba97983e78c8649ce5d64a307c1230da2d1129412f02e559fc41ecf4bd", Verified:false, AcceptedRisks:""}
2026-01-28T10:19:59.493484184Z I0128 10:19:59.493463       1 cvo.go:718] Finished syncing cluster version "openshift-cluster-version/version" (321.827µs)
2026-01-28T10:20:02.557443449Z I0128 10:20:02.557376       1 metrics.go:637] skipping metrics for config-operator ClusterOperator condition EvaluationConditionsDetected=Unknown (neither True nor False)
2026-01-28T10:20:02.557443449Z I0128 10:20:02.557407       1 metrics.go:637] skipping metrics for csi-snapshot-controller ClusterOperator condition EvaluationConditionsDetected=Unknown (neither True nor False)
2026-01-28T10:20:02.557443449Z I0128 10:20:02.557428       1 metrics.go:637] skipping metrics for authentication ClusterOperator condition EvaluationConditionsDetected=Unknown (neither True nor False)
2026-01-28T10:20:02.557510183Z I0128 10:20:02.557454       1 metrics.go:637] skipping metrics for service-ca ClusterOperator condition EvaluationConditionsDetected=Unknown (neither True nor False)
2026-01-28T10:20:02.557510183Z I0128 10:20:02.557472       1 metrics.go:637] skipping metrics for olm ClusterOperator condition EvaluationConditionsDetected=Unknown (neither True nor False)
2026-01-28T10:20:02.557510183Z I0128 10:20:02.557491       1 metrics.go:637] skipping metrics for kube-storage-version-migrator ClusterOperator condition EvaluationConditionsDetected=Unknown (neither True nor False)
2026-01-28T10:20:02.557524083Z I0128 10:20:02.557513       1 metrics.go:637] skipping metrics for console ClusterOperator condition EvaluationConditionsDetected=Unknown (neither True nor False)
2026-01-28T10:20:02.557597107Z I0128 10:20:02.557532       1 metrics.go:622] ClusterOperator openshift-controller-manager is not setting the 'operator' version
2026-01-28T10:20:02.557597107Z I0128 10:20:02.557552       1 metrics.go:637] skipping metrics for kube-controller-manager ClusterOperator condition EvaluationConditionsDetected=Unknown (neither True nor False)
2026-01-28T10:20:02.557597107Z I0128 10:20:02.557564       1 metrics.go:637] skipping metrics for storage ClusterOperator condition EvaluationConditionsDetected=Unknown (neither True nor False)
2026-01-28T10:20:02.557597107Z I0128 10:20:02.557584       1 metrics.go:637] skipping metrics for kube-scheduler ClusterOperator condition EvaluationConditionsDetected=Unknown (neither True nor False)
2026-01-28T10:20:02.557597107Z I0128 10:20:02.557592       1 metrics.go:637] skipping metrics for etcd ClusterOperator condition EvaluationConditionsDetected=Unknown (neither True nor False)
2026-01-28T10:20:02.557614138Z I0128 10:20:02.557601       1 metrics.go:637] skipping metrics for openshift-apiserver ClusterOperator condition EvaluationConditionsDetected=Unknown (neither True nor False)
2026-01-28T10:20:09.084253378Z I0128 10:20:09.084205       1 metrics.go:637] skipping metrics for kube-scheduler ClusterOperator condition EvaluationConditionsDetected=Unknown (neither True nor False)
2026-01-28T10:20:09.084345562Z I0128 10:20:09.084330       1 metrics.go:637] skipping metrics for etcd ClusterOperator condition EvaluationConditionsDetected=Unknown (neither True nor False)
2026-01-28T10:20:09.084382594Z I0128 10:20:09.084371       1 metrics.go:637] skipping metrics for openshift-apiserver ClusterOperator condition EvaluationConditionsDetected=Unknown (neither True nor False)
2026-01-28T10:20:09.084413856Z I0128 10:20:09.084402       1 metrics.go:637] skipping metrics for config-operator ClusterOperator condition EvaluationConditionsDetected=Unknown (neither True nor False)
2026-01-28T10:20:09.084455978Z I0128 10:20:09.084444       1 metrics.go:637] skipping metrics for csi-snapshot-controller ClusterOperator condition EvaluationConditionsDetected=Unknown (neither True nor False)
2026-01-28T10:20:09.084497020Z I0128 10:20:09.084484       1 metrics.go:637] skipping metrics for authentication ClusterOperator condition EvaluationConditionsDetected=Unknown (neither True nor False)
2026-01-28T10:20:09.084542662Z I0128 10:20:09.084531       1 metrics.go:637] skipping metrics for service-ca ClusterOperator condition EvaluationConditionsDetected=Unknown (neither True nor False)
2026-01-28T10:20:09.084614806Z I0128 10:20:09.084573       1 metrics.go:637] skipping metrics for olm ClusterOperator condition EvaluationConditionsDetected=Unknown (neither True nor False)
2026-01-28T10:20:09.084614806Z I0128 10:20:09.084601       1 metrics.go:637] skipping metrics for kube-storage-version-migrator ClusterOperator condition EvaluationConditionsDetected=Unknown (neither True nor False)
2026-01-28T10:20:09.084639887Z I0128 10:20:09.084623       1 metrics.go:637] skipping metrics for console ClusterOperator condition EvaluationConditionsDetected=Unknown (neither True nor False)
2026-01-28T10:20:09.084659868Z I0128 10:20:09.084640       1 metrics.go:622] ClusterOperator openshift-controller-manager is not setting the 'operator' version
2026-01-28T10:20:09.084671638Z I0128 10:20:09.084657       1 metrics.go:637] skipping metrics for kube-controller-manager ClusterOperator condition EvaluationConditionsDetected=Unknown (neither True nor False)
2026-01-28T10:20:09.084671638Z I0128 10:20:09.084668       1 metrics.go:637] skipping metrics for storage ClusterOperator condition EvaluationConditionsDetected=Unknown (neither True nor False)
2026-01-28T10:20:14.486176154Z I0128 10:20:14.486116       1 cvo.go:716] Started syncing cluster version "openshift-cluster-version/version", spec changes, status, and payload
2026-01-28T10:20:14.486228796Z I0128 10:20:14.486165       1 cvo.go:756] Desired version from operator is v1.Update{Architecture:"", Version:"4.20.0-0-2026-01-28-090915-test-ci-ln-vjb5l1t-latest", Image:"registry.build11.ci.openshift.org/ci-ln-vjb5l1t/release@sha256:abca08ba97983e78c8649ce5d64a307c1230da2d1129412f02e559fc41ecf4bd", Force:false}
2026-01-28T10:20:14.486228796Z I0128 10:20:14.486216       1 sync_worker.go:500] Update work is equal to current target; no change required
2026-01-28T10:20:14.486299670Z I0128 10:20:14.486226       1 status.go:185] Synchronizing status errs=field.ErrorList(nil) status=&cvo.SyncWorkerStatus{Generation:2, Failure:(*payload.UpdateError)(0xc004346c60), Done:952, Total:959, Completed:0, Reconciling:false, Initial:true, VersionHash:"XA8FPdl66lk=", Architecture:"amd64", LastProgress:time.Date(1, time.January, 1, 0, 0, 0, 0, time.UTC), Actual:v1.Release{Architecture:"", Version:"4.20.0-0-2026-01-28-090915-test-ci-ln-vjb5l1t-latest", Image:"registry.build11.ci.openshift.org/ci-ln-vjb5l1t/release@sha256:abca08ba97983e78c8649ce5d64a307c1230da2d1129412f02e559fc41ecf4bd", URL:"", Channels:[]string(nil)}, Verified:false, loadPayloadStatus:cvo.LoadPayloadStatus{Step:"PayloadLoaded", Message:"Payload loaded version=\"4.20.0-0-2026-01-28-090915-test-ci-ln-vjb5l1t-latest\" image=\"registry.build11.ci.openshift.org/ci-ln-vjb5l1t/release@sha256:abca08ba97983e78c8649ce5d64a307c1230da2d1129412f02e559fc41ecf4bd\" architecture=\"amd64\"", AcceptedRisks:"", Failure:error(nil), Update:v1.Update{Architecture:"", Version:"4.20.0-0-2026-01-28-090915-test-ci-ln-vjb5l1t-latest", Image:"registry.build11.ci.openshift.org/ci-ln-vjb5l1t/release@sha256:abca08ba97983e78c8649ce5d64a307c1230da2d1129412f02e559fc41ecf4bd", Force:false}, Verified:false, Local:true, LastTransitionTime:time.Time{wall:0xc256943bdced0045, ext:438951396456, loc:(*time.Location)(0x4126cc0)}}, CapabilitiesStatus:cvo.CapabilityStatus{Status:v1.ClusterVersionCapabilitiesStatus{EnabledCapabilities:[]v1.ClusterVersionCapability{"Build", "CSISnapshot", "CloudControllerManager", "CloudCredential", "Console", "DeploymentConfig", "ImageRegistry", "Ingress", "Insights", "MachineAPI", "NodeTuning", "OperatorLifecycleManager", "OperatorLifecycleManagerV1", "Storage", "baremetal", "marketplace", "openshift-samples"}, KnownCapabilities:[]v1.ClusterVersionCapability{"Build", "CSISnapshot", "CloudControllerManager", "CloudCredential", "Console", "DeploymentConfig", "ImageRegistry", "Ingress", "Insights", "MachineAPI", "NodeTuning", "OperatorLifecycleManager", "OperatorLifecycleManagerV1", "Storage", "baremetal", "marketplace", "openshift-samples"}}, ImplicitlyEnabledCaps:[]v1.ClusterVersionCapability(nil)}}
2026-01-28T10:20:14.486377454Z I0128 10:20:14.486329       1 status.go:100] merge into existing history completed=false desired=v1.Release{Architecture:"", Version:"4.20.0-0-2026-01-28-090915-test-ci-ln-vjb5l1t-latest", Image:"registry.build11.ci.openshift.org/ci-ln-vjb5l1t/release@sha256:abca08ba97983e78c8649ce5d64a307c1230da2d1129412f02e559fc41ecf4bd", URL:"", Channels:[]string(nil)} last=&v1.UpdateHistory{State:"Partial", StartedTime:time.Date(2026, time.January, 28, 9, 25, 40, 0, time.Local), CompletionTime:<nil>, Version:"4.20.0-0-2026-01-28-090915-test-ci-ln-vjb5l1t-latest", Image:"registry.build11.ci.openshift.org/ci-ln-vjb5l1t/release@sha256:abca08ba97983e78c8649ce5d64a307c1230da2d1129412f02e559fc41ecf4bd", Verified:false, AcceptedRisks:""}
2026-01-28T10:20:14.486459328Z I0128 10:20:14.486426       1 cvo.go:718] Finished syncing cluster version "openshift-cluster-version/version" (319.166µs)
2026-01-28T10:20:29.492218950Z I0128 10:20:29.492139       1 cvo.go:716] Started syncing cluster version "openshift-cluster-version/version", spec changes, status, and payload
2026-01-28T10:20:29.492281593Z I0128 10:20:29.492191       1 cvo.go:756] Desired version from operator is v1.Update{Architecture:"", Version:"4.20.0-0-2026-01-28-090915-test-ci-ln-vjb5l1t-latest", Image:"registry.build11.ci.openshift.org/ci-ln-vjb5l1t/release@sha256:abca08ba97983e78c8649ce5d64a307c1230da2d1129412f02e559fc41ecf4bd", Force:false}
2026-01-28T10:20:29.492281593Z I0128 10:20:29.492261       1 sync_worker.go:500] Update work is equal to current target; no change required
2026-01-28T10:20:29.492412559Z I0128 10:20:29.492272       1 status.go:185] Synchronizing status errs=field.ErrorList(nil) status=&cvo.SyncWorkerStatus{Generation:2, Failure:(*payload.UpdateError)(0xc004346c60), Done:952, Total:959, Completed:0, Reconciling:false, Initial:true, VersionHash:"XA8FPdl66lk=", Architecture:"amd64", LastProgress:time.Date(1, time.January, 1, 0, 0, 0, 0, time.UTC), Actual:v1.Release{Architecture:"", Version:"4.20.0-0-2026-01-28-090915-test-ci-ln-vjb5l1t-latest", Image:"registry.build11.ci.openshift.org/ci-ln-vjb5l1t/release@sha256:abca08ba97983e78c8649ce5d64a307c1230da2d1129412f02e559fc41ecf4bd", URL:"", Channels:[]string(nil)}, Verified:false, loadPayloadStatus:cvo.LoadPayloadStatus{Step:"PayloadLoaded", Message:"Payload loaded version=\"4.20.0-0-2026-01-28-090915-test-ci-ln-vjb5l1t-latest\" image=\"registry.build11.ci.openshift.org/ci-ln-vjb5l1t/release@sha256:abca08ba97983e78c8649ce5d64a307c1230da2d1129412f02e559fc41ecf4bd\" architecture=\"amd64\"", AcceptedRisks:"", Failure:error(nil), Update:v1.Update{Architecture:"", Version:"4.20.0-0-2026-01-28-090915-test-ci-ln-vjb5l1t-latest", Image:"registry.build11.ci.openshift.org/ci-ln-vjb5l1t/release@sha256:abca08ba97983e78c8649ce5d64a307c1230da2d1129412f02e559fc41ecf4bd", Force:false}, Verified:false, Local:true, LastTransitionTime:time.Time{wall:0xc256943bdced0045, ext:438951396456, loc:(*time.Location)(0x4126cc0)}}, CapabilitiesStatus:cvo.CapabilityStatus{Status:v1.ClusterVersionCapabilitiesStatus{EnabledCapabilities:[]v1.ClusterVersionCapability{"Build", "CSISnapshot", "CloudControllerManager", "CloudCredential", "Console", "DeploymentConfig", "ImageRegistry", "Ingress", "Insights", "MachineAPI", "NodeTuning", "OperatorLifecycleManager", "OperatorLifecycleManagerV1", "Storage", "baremetal", "marketplace", "openshift-samples"}, KnownCapabilities:[]v1.ClusterVersionCapability{"Build", "CSISnapshot", "CloudControllerManager", "CloudCredential", "Console", "DeploymentConfig", "ImageRegistry", "Ingress", "Insights", "MachineAPI", "NodeTuning", "OperatorLifecycleManager", "OperatorLifecycleManagerV1", "Storage", "baremetal", "marketplace", "openshift-samples"}}, ImplicitlyEnabledCaps:[]v1.ClusterVersionCapability(nil)}}
2026-01-28T10:20:29.492470992Z I0128 10:20:29.492415       1 status.go:100] merge into existing history completed=false desired=v1.Release{Architecture:"", Version:"4.20.0-0-2026-01-28-090915-test-ci-ln-vjb5l1t-latest", Image:"registry.build11.ci.openshift.org/ci-ln-vjb5l1t/release@sha256:abca08ba97983e78c8649ce5d64a307c1230da2d1129412f02e559fc41ecf4bd", URL:"", Channels:[]string(nil)} last=&v1.UpdateHistory{State:"Partial", StartedTime:time.Date(2026, time.January, 28, 9, 25, 40, 0, time.Local), CompletionTime:<nil>, Version:"4.20.0-0-2026-01-28-090915-test-ci-ln-vjb5l1t-latest", Image:"registry.build11.ci.openshift.org/ci-ln-vjb5l1t/release@sha256:abca08ba97983e78c8649ce5d64a307c1230da2d1129412f02e559fc41ecf4bd", Verified:false, AcceptedRisks:""}
2026-01-28T10:20:29.492545686Z I0128 10:20:29.492524       1 cvo.go:718] Finished syncing cluster version "openshift-cluster-version/version" (397.87µs)
2026-01-28T10:20:29.606562206Z I0128 10:20:29.606509       1 cvo.go:812] Started syncing upgradeable "openshift-cluster-version/version"
2026-01-28T10:20:29.606614349Z I0128 10:20:29.606581       1 cvo.go:716] Started syncing cluster version "openshift-cluster-version/version", spec changes, status, and payload
2026-01-28T10:20:29.606614349Z I0128 10:20:29.606594       1 upgradeable.go:92] Upgradeability condition failed (type='UpgradeableUpgradeInProgress' reason='UpdateInProgress' message='An update is already in progress and the details are in the Progressing condition')
2026-01-28T10:20:29.606673012Z I0128 10:20:29.606609       1 cvo.go:756] Desired version from operator is v1.Update{Architecture:"", Version:"4.20.0-0-2026-01-28-090915-test-ci-ln-vjb5l1t-latest", Image:"registry.build11.ci.openshift.org/ci-ln-vjb5l1t/release@sha256:abca08ba97983e78c8649ce5d64a307c1230da2d1129412f02e559fc41ecf4bd", Force:false}
2026-01-28T10:20:29.606755506Z I0128 10:20:29.606739       1 sync_worker.go:500] Update work is equal to current target; no change required
2026-01-28T10:20:29.606847490Z I0128 10:20:29.606628       1 cvo.go:814] Finished syncing upgradeable "openshift-cluster-version/version" (123.766µs)
2026-01-28T10:20:29.606847490Z I0128 10:20:29.606639       1 cvo.go:792] Started syncing available updates "openshift-cluster-version/version"
2026-01-28T10:20:29.606847490Z I0128 10:20:29.606785       1 status.go:185] Synchronizing status errs=field.ErrorList(nil) status=&cvo.SyncWorkerStatus{Generation:2, Failure:(*payload.UpdateError)(0xc004346c60), Done:952, Total:959, Completed:0, Reconciling:false, Initial:true, VersionHash:"XA8FPdl66lk=", Architecture:"amd64", LastProgress:time.Date(1, time.January, 1, 0, 0, 0, 0, time.UTC), Actual:v1.Release{Architecture:"", Version:"4.20.0-0-2026-01-28-090915-test-ci-ln-vjb5l1t-latest", Image:"registry.build11.ci.openshift.org/ci-ln-vjb5l1t/release@sha256:abca08ba97983e78c8649ce5d64a307c1230da2d1129412f02e559fc41ecf4bd", URL:"", Channels:[]string(nil)}, Verified:false, loadPayloadStatus:cvo.LoadPayloadStatus{Step:"PayloadLoaded", Message:"Payload loaded version=\"4.20.0-0-2026-01-28-090915-test-ci-ln-vjb5l1t-latest\" image=\"registry.build11.ci.openshift.org/ci-ln-vjb5l1t/release@sha256:abca08ba97983e78c8649ce5d64a307c1230da2d1129412f02e559fc41ecf4bd\" architecture=\"amd64\"", AcceptedRisks:"", Failure:error(nil), Update:v1.Update{Architecture:"", Version:"4.20.0-0-2026-01-28-090915-test-ci-ln-vjb5l1t-latest", Image:"registry.build11.ci.openshift.org/ci-ln-vjb5l1t/release@sha256:abca08ba97983e78c8649ce5d64a307c1230da2d1129412f02e559fc41ecf4bd", Force:false}, Verified:false, Local:true, LastTransitionTime:time.Time{wall:0xc256943bdced0045, ext:438951396456, loc:(*time.Location)(0x4126cc0)}}, CapabilitiesStatus:cvo.CapabilityStatus{Status:v1.ClusterVersionCapabilitiesStatus{EnabledCapabilities:[]v1.ClusterVersionCapability{"Build", "CSISnapshot", "CloudControllerManager", "CloudCredential", "Console", "DeploymentConfig", "ImageRegistry", "Ingress", "Insights", "MachineAPI", "NodeTuning", "OperatorLifecycleManager", "OperatorLifecycleManagerV1", "Storage", "baremetal", "marketplace", "openshift-samples"}, KnownCapabilities:[]v1.ClusterVersionCapability{"Build", "CSISnapshot", "CloudControllerManager", "CloudCredential", "Console", "DeploymentConfig", "ImageRegistry", "Ingress", "Insights", "MachineAPI", "NodeTuning", "OperatorLifecycleManager", "OperatorLifecycleManagerV1", "Storage", "baremetal", "marketplace", "openshift-samples"}}, ImplicitlyEnabledCaps:[]v1.ClusterVersionCapability(nil)}}
2026-01-28T10:20:29.606872791Z I0128 10:20:29.606861       1 availableupdates.go:75] Retrieving available updates again, because more than 2m48.472977569s has elapsed since last attempt at 2026-01-28T10:17:01Z
2026-01-28T10:20:29.607084522Z I0128 10:20:29.606999       1 status.go:100] merge into existing history completed=false desired=v1.Release{Architecture:"", Version:"4.20.0-0-2026-01-28-090915-test-ci-ln-vjb5l1t-latest", Image:"registry.build11.ci.openshift.org/ci-ln-vjb5l1t/release@sha256:abca08ba97983e78c8649ce5d64a307c1230da2d1129412f02e559fc41ecf4bd", URL:"", Channels:[]string(nil)} last=&v1.UpdateHistory{State:"Partial", StartedTime:time.Date(2026, time.January, 28, 9, 25, 40, 0, time.Local), CompletionTime:<nil>, Version:"4.20.0-0-2026-01-28-090915-test-ci-ln-vjb5l1t-latest", Image:"registry.build11.ci.openshift.org/ci-ln-vjb5l1t/release@sha256:abca08ba97983e78c8649ce5d64a307c1230da2d1129412f02e559fc41ecf4bd", Verified:false, AcceptedRisks:""}
2026-01-28T10:20:29.607151676Z I0128 10:20:29.607121       1 cvo.go:718] Finished syncing cluster version "openshift-cluster-version/version" (546.338µs)
2026-01-28T10:20:29.607200238Z I0128 10:20:29.607173       1 cvo.go:716] Started syncing cluster version "openshift-cluster-version/version", spec changes, status, and payload
2026-01-28T10:20:29.607214308Z I0128 10:20:29.607194       1 cvo.go:756] Desired version from operator is v1.Update{Architecture:"", Version:"4.20.0-0-2026-01-28-090915-test-ci-ln-vjb5l1t-latest", Image:"registry.build11.ci.openshift.org/ci-ln-vjb5l1t/release@sha256:abca08ba97983e78c8649ce5d64a307c1230da2d1129412f02e559fc41ecf4bd", Force:false}
2026-01-28T10:20:29.607257661Z I0128 10:20:29.607235       1 sync_worker.go:500] Update work is equal to current target; no change required
